energy,jerk,torque_changes,vfe,kld,bs,un,ig,vfe_squared
107.04752449607095,22735.815804877588,113316.9052072368,367.1791195869446,74.31827083230019,63.089688405394554,170.88579154014587,137.40795923769474,134820.50586064375
335.51754482827215,79610.9716141466,398297.6166665024,469.5604417324066,80.7890188395977,71.30807399749756,179.85951173305511,152.09709283709526,220487.00843993283
104.1729955205315,40734.04505125028,48058.34104193394,517.4448326826096,71.79306322336197,71.785563737154,187.51384246349335,143.57862696051598,267749.1548699338
140.30714683316444,28157.610969012665,102784.95922530298,465.79144299030304,81.52712640166283,75.70714858174324,182.1108855009079,157.23427498340607,216961.66836298874
363.43438660016625,68066.4566315878,279361.7604260286,493.44669461250305,68.06323689967394,63.04507577419281,184.3121119737625,131.10831267386675,243489.64042400484
215.56500029205554,90518.65074207724,143435.99881151598,567.6974785327911,73.35345067083836,71.09703208506107,191.41196024417877,144.45048275589943,322280.42713248887
366.33802117387313,53021.55138677959,402008.207481217,500.8297208547592,80.09405990689993,76.18950468301773,186.22599244117737,156.28356458991766,250830.40929145605
284.32662511491594,53283.13421584748,315335.10137964535,467.6337410211563,79.17659725248814,71.95704951137304,181.41303598880768,151.13364676386118,218681.31574144188
144.7235844956581,20744.938417972982,77684.32644503756,460.6749119758606,82.69321568310261,72.19188702106476,178.94480955600739,154.88510270416737,212221.37452396692
312.3605689546259,35325.16086049709,326061.736853356,480.40809512138367,70.48511734604836,67.43343052268028,184.82201552391052,137.91854786872864,230791.93785815642
553.587196544502,122256.7351979663,597722.2637299586,545.8867336511612,69.641272097826,67.6393857896328,189.4835057258606,137.2806578874588,297992.3259763338
110.27235047797332,24989.091524942545,48762.028060051874,474.92381405830383,71.63124595582485,67.74131892621517,182.7326375246048,139.37256488204002,225552.62915968636
273.8571179288312,47394.30550059413,167478.05839246645,541.4693832397461,85.97208592295647,84.29859843850136,188.92049050331116,170.27068436145782,293189.092986031
432.74597045404585,53418.87615968211,407682.84488740086,428.4932188987732,77.16379334032536,67.54622593522072,176.51902854442596,144.71001927554607,183606.43864223195
464.6014809571478,49897.293234412915,355928.2559266039,548.8016896247864,86.68931065499783,86.28828077018261,190.31010043621063,172.97759142518044,301183.29453502037
104.14427389230582,21268.174070292906,52753.31805495125,467.0199646949768,83.16373407840729,75.06491740047932,181.77955555915833,158.2286514788866,218107.64742369737
381.89029968004564,38264.970358863364,210054.82000418287,522.1879147291183,89.73531568050385,84.37117649614811,186.98576664924622,174.10649217665195,272680.218289145
146.92846171633573,61958.15064329142,88301.93972280502,513.5242474079132,69.00743919610977,68.78338623046875,188.70687234401703,137.79082542657852,263707.15267586365
554.3619169832438,108258.22211215035,762231.041826235,581.56947016716,73.79250528663397,74.23422028124332,192.23797249794006,148.0267255678773,338223.0486305113
200.99220542030434,50767.84436630926,275861.7941762577,431.7329148054123,82.16814631223679,72.35527843236923,177.00642263889313,154.52342474460602,186393.3097263774
398.30800140750017,44971.04794128809,202581.82029806837,567.7111639976501,71.14922647923231,73.3630128800869,193.14754569530487,144.5122393593192,322295.9657275668
204.8237950397662,28033.392679566226,267989.31764666387,457.47389709949493,80.85167545080185,71.19872941076756,180.13458037376404,152.0504048615694,209282.36652739928
308.3480330997365,82829.45659861092,176093.49147460752,545.9618022441864,77.24636197835207,74.27516286075115,189.56691539287567,151.52152483910322,298074.2895097201
400.52257925449214,67170.60876794625,397306.5993962141,481.2668614387512,86.33636477589607,79.38085579872131,181.89104795455933,165.7172205746174,231617.79191910618
155.79087197853073,49534.231363510444,121000.7014118888,488.8311046361923,72.37235272675753,69.29912473261356,184.62788045406342,141.6714774593711,238955.84885984
419.90480037033717,41278.73484500541,272696.0737324177,558.5000661611557,84.48360642790794,79.38395895063877,189.59575271606445,163.86756537854671,311922.3239020153
604.9350751817303,55151.57691954939,593825.9852114008,515.8345044851303,79.69092735648155,76.67826136946678,186.83488857746124,156.36918872594833,266085.2360174199
